901 186
452 627
380 170
191 281
1088 301
929 188
632 265
691 498
925 200
505 587
626 465
756 381
836 112
288 183
958 210
393 380
326 455
566 403
805 152
626 413
289 554
959 367
349 335
237 450
167 447
559 513
312 576
410 307
485 509
877 273
491 143
297 523
269 417
666 227
968 306
227 456
507 394
1054 319
648 190
955 404
913 254
228 382
139 499
560 297
453 403
346 144
373 478
299 465
941 281
448 158
201 319
592 231
528 465
341 504
168 461
138 437
931 235
866 222
967 371
816 310
337 210
376 414
382 427
421 474
489 559
305 573
447 551
362 453
610 319
725 399
355 186
326 348
228 322
244 545
404 377
294 444
889 402
697 518
744 365
459 103
288 490
981 362
573 580
211 482
707 541
665 387
358 328
595 226
371 419
532 461
541 508
350 161
692 248
854 382
995 200
422 258
538 365
908 413
799 225
246 459
686 296
805 168
1047 299
368 313
499 146
179 407
744 256
1041 350
844 150
879 453
775 405
422 142
493 582
242 318
577 170
892 256
932 341
389 570
166 328
840 342
736 462
561 442
1051 391
248 435
810 252
550 353
545 499
633 485
405 438
960 269
777 265
852 175
384 332
770 256
135 326
172 302
951 355
160 292
514 142
560 246
717 135
254 260
408 450
888 305
418 244
599 342
896 361
389 175
430 390
331 323
936 362
778 264
913 171
777 396
462 445
700 144
876 342
441 551
284 204
517 312
256 420
497 223
869 461
682 180
518 285
499 257
597 595
879 238
154 473
833 446
420 202
428 227
662 572
337 380
485 371
478 437
353 135
802 127
436 597
558 243
711 355
767 393
118 447
730 467
346 335
284 261
861 397
508 316
682 226
126 332
669 318
929 190
135 444
706 326
688 548
149 302
837 499
553 620
838 328
685 267
584 482
591 366
835 186
728 346
426 85
478 436
1040 281
333 245
693 484
343 409
420 615
514 471
824 391
758 445
688 527
122 399
965 165
143 451
246 375
187 504
945 152
609 166
667 297
511 360
822 166
137 409
215 432
383 291
530 242
903 443
479 477
673 372
513 380
861 444
841 143
527 528
247 440
520 236
427 438
540 340
493 347
550 477
377 184
251 372
589 463
343 122
251 454
773 161
740 407
913 336
866 220
388 486
588 397
435 268
724 495
493 241
654 554
636 505
560 337
462 422
421 638
721 393
468 440
377 405
774 182
241 452
819 368
713 321
375 449
668 169
861 471
390 268
545 387
722 386
481 445
534 272
274 483
684 181
607 540
660 460
785 114
838 229
596 360
761 380
539 498
414 509
561 518
305 481
776 361
711 438
560 557
269 230
505 161
1050 302
608 256
954 197
995 250
528 400
235 303
376 469
591 160
183 466
570 197
940 189
682 540
156 388
791 231
531 303
876 313
265 283
431 172
154 344
640 265
692 178
891 439
708 111
996 347
701 471
379 583
464 177
886 202
538 354
281 220
798 434
850 508
359 448
430 553
303 288
591 166
366 369
695 207
365 466
359 189
606 153
393 243
730 539
631 173
804 374
964 343
182 302
896 347
591 559
521 437
292 352
780 281
861 215
356 604
799 434
680 130
428 101
584 505
375 230
611 371
946 471
310 354
532 577
804 309
482 456
375 186
797 439
443 278
526 320
931 186
543 513
477 270
335 593
716 131
409 595
644 234
903 334
353 485
519 650
441 128
284 554
430 374
608 427
317 463
187 414
581 288
422 654
572 248
610 352
852 379
1036 308
347 165
227 234
599 576
725 551
856 460
350 113
654 559
626 424
1059 377
670 478
448 220
131 441
282 352
862 261
895 320
283 332
810 156
725 489
181 299
335 505
628 264
568 545
644 199
180 301
704 228
780 247
867 192
140 500
455 484
738 186
380 75
218 487
707 566
757 212
823 502
655 396
476 347
676 153
461 370
232 494
1070 377
526 243
349 298
667 486
737 301
422 117
633 331
804 103
342 401
159 274
610 415
322 262
210 349
339 290
827 219
321 533
566 424
372 469
500 133
331 484
306 484
638 324
226 305
998 412
541 599
190 319
583 345
835 114
617 433
163 355
1008 251
659 459
726 471
952 180
892 289
386 157
862 373
729 328
113 471
234 297
337 417
587 489
456 346
999 214
578 290
521 280
203 326
705 304
238 475
553 587
719 273
300 307
313 225
620 230
587 403
640 528
933 259
213 328
403 515
832 232
393 449
877 463
569 350
905 265
191 418
267 434
562 386
506 562
145 455
333 398
292 440
583 561
905 477
940 138
538 542
917 193
465 460
649 423
344 234
451 87
805 193
764 273
656 557
532 448
918 160
266 542
481 228
530 349
478 431
390 619
240 486
323 268
650 500
540 645
304 573
332 582
847 222
764 409
597 356
868 360
530 470
315 441
773 307
586 376
186 317
952 418
345 136
354 227
939 320
444 302
973 377
571 419
853 482
412 518
594 325
377 340
643 449
341 352
560 611
450 120
583 549
966 236
729 232
157 464
787 157
579 272
389 441
634 445
473 619
327 532
422 421
562 442
558 311
386 175
156 286
768 380
236 437
706 390
702 139
341 522
335 196
388 592
709 558
410 288
423 624
804 159
140 346
712 371
763 411
414 421
661 539
544 652
384 418
905 262
585 550
230 517
839 124
348 266
973 325
646 302
227 466
375 357
793 347
562 506
578 512
844 137
890 417
935 481
579 422
941 195
325 266
500 402
904 364
299 357
818 224
510 148
416 500
1017 379
837 123
452 479
364 377
409 143
360 297
620 546
614 592
347 372
216 371
577 436
704 366
816 105
335 171
480 246
808 441
571 560
467 91
665 130
502 603
118 446
688 196
190 464
487 616
705 134
995 292
757 310
483 421
358 377
921 198
777 278
688 178
421 74
552 172
749 315
600 463
326 566
252 382
497 146
543 225
378 259
247 237
291 228
269 384
906 312
211 470
304 299
786 341
255 238
405 114
939 265
702 216
919 401
824 275
894 212
301 459
760 309
892 248
298 219
788 337
277 227
816 130
680 160
543 209
214 293
212 516
814 164
415 103
258 532
267 313
654 537
701 146
512 593
437 161
887 388
977 215
225 443
434 601
321 439
141 424
683 447
451 216
598 463
283 192
720 331
946 251
372 309
797 350
151 348
330 392
213 463
598 533
824 370
513 471
824 277
521 198
783 394
329 535
360 418
392 256
