738 209
372 226
178 396
649 260
308 441
197 325
893 335
820 167
614 511
262 119
416 209
914 176
1025 236
1068 440
720 349
485 338
756 137
669 403
229 467
125 369
698 314
920 282
537 127
482 172
1031 327
632 508
788 385
346 387
1251 352
617 212
1018 350
248 149
150 438
324 173
789 375
1030 457
377 202
595 440
220 208
1148 427
385 194
639 391
770 222
488 297
488 431
452 146
1177 330
702 216
1024 459
764 347
799 311
675 465
965 386
1024 331
688 237
587 171
903 418
689 463
458 162
889 122
506 72
274 124
1090 331
774 336
722 292
480 351
475 347
478 264
1155 318
399 391
451 409
948 324
402 372
889 359
609 488
718 455
975 170
1175 392
801 327
250 358
946 142
689 342
905 180
481 233
180 535
1126 455
417 137
1126 395
433 159
1157 441
828 307
548 282
126 412
961 323
728 155
775 413
772 288
994 193
262 406
251 469
1085 223
749 438
910 429
990 162
882 203
406 393
988 224
352 402
195 157
1193 322
722 240
1070 203
732 70
235 201
339 290
621 380
801 380
458 121
510 331
935 394
865 287
905 333
926 374
445 326
171 524
1031 191
1090 232
934 201
1101 388
989 264
1104 233
552 173
431 300
164 334
560 141
903 405
568 404
197 491
687 281
489 135
614 213
614 514
1171 362
1098 468
496 246
734 104
346 265
1041 318
454 483
445 353
984 149
239 254
445 444
1080 446
664 412
738 355
1151 217
999 209
416 375
1029 310
603 407
723 58
832 145
516 129
1062 387
880 306
275 243
818 368
872 210
533 86
545 520
922 279
656 155
922 345
1078 426
172 403
596 220
1200 175
588 510
1159 459
481 248
137 512
495 302
978 236
1082 277
1010 411
570 290
672 144
843 380
450 144
877 204
622 423
390 132
1177 391
336 381
1145 261
424 285
782 336
335 205
781 173
1015 218
978 407
169 339
316 173
725 430
826 231
463 297
1063 461
1222 169
800 336
857 274
403 316
501 189
520 281
567 236
756 238
973 273
513 517
788 124
490 161
579 206
1142 267
959 172
496 172
1148 327
607 325
707 350
440 368
725 325
270 141
618 218
527 482
948 451
152 351
551 365
520 376
688 227
207 232
390 397
614 139
539 348
777 229
1143 418
495 445
813 273
1019 243
566 425
415 313
885 288
1173 429
635 319
1120 303
413 176
1087 400
267 241
729 167
286 267
169 357
637 209
348 186
586 253
1041 276
876 307
402 242
958 174
800 210
936 166
424 334
559 101
