232 303
204 210
329 158
343 221
688 176
297 160
635 204
228 229
165 253
251 253
308 268
446 278
223 271
736 281
123 323
297 164
414 229
429 183
543 332
573 184
311 231
127 358
429 209
741 320
467 301
655 298
208 342
267 118
134 265
457 300
538 357
167 289
183 366
488 191
104 324
595 93
671 327
591 199
358 199
514 288
681 327
517 182
330 298
277 221
371 152
327 237
588 149
243 264
144 283
589 246
604 155
601 201
473 135
233 263
389 258
145 383
148 243
357 412
148 378
435 360
403 321
390 254
702 178
655 221
206 346
788 223
703 302
409 364
333 403
333 339
424 120
601 194
322 192
690 165
413 293
582 285
403 219
624 211
198 158
645 323
484 63
719 262
310 424
477 133
324 382
459 143
302 122
405 321
542 312
559 286
486 167
538 146
435 183
469 137
753 251
118 360
786 227
102 332
282 109
525 142
217 179
606 302
421 348
318 404
844 240
677 173
358 108
498 284
568 224
245 152
175 292
334 393
256 296
561 270
