736 321
553 634
760 203
452 714
632 538
402 681
781 508
112 337
452 430
770 473
587 483
336 628
554 552
593 184
145 427
404 424
562 423
559 588
725 505
663 304
699 428
709 241
523 396
245 462
492 700
342 392
400 671
621 365
481 338
653 271
273 383
723 59
469 559
248 319
502 279
763 445
563 344
309 660
402 482
707 231
401 719
259 468
619 637
501 412
412 613
606 526
276 402
810 440
219 435
817 446
674 472
657 323
175 503
248 393
661 648
766 387
277 382
344 508
299 675
284 526
292 627
600 603
554 567
710 442
388 659
389 460
116 539
655 379
619 575
779 399
617 207
190 325
650 379
345 422
329 561
621 339
202 502
552 621
238 532
587 404
339 576
813 441
181 565
478 506
658 281
517 554
208 336
629 275
430 612
701 197
715 549
442 647
735 498
794 423
754 344
740 285
106 397
339 389
682 187
676 565
737 403
753 237
207 460
410 744
181 313
697 308
156 491
138 254
268 342
300 320
631 183
291 543
168 345
449 539
259 438
189 526
569 486
759 368
557 609
192 523
692 416
367 672
444 488
160 470
359 522
686 613
804 455
286 518
644 474
164 493
469 417
254 439
540 592
480 561
515 376
675 473
677 88
755 544
701 81
687 552
99 518
110 365
792 284
452 548
378 473
436 725
355 656
544 462
385 416
541 475
218 376
647 624
289 573
350 381
467 600
184 438
211 294
521 652
768 357
280 637
327 605
767 514
192 514
774 459
509 601
677 634
722 92
260 630
535 501
134 360
758 224
337 499
600 217
364 483
717 106
703 345
336 392
168 501
143 272
737 525
648 427
784 272
387 491
613 218
77 481
147 298
427 395
828 469
110 376
389 401
206 363
531 585
667 570
770 385
143 480
272 422
617 468
600 351
352 401
513 581
757 396
646 476
637 284
234 532
365 427
138 312
508 550
633 238
400 333
103 481
383 336
531 232
147 459
237 304
271 438
485 575
691 407
304 341
593 339
597 421
724 93
723 544
197 361
747 512
506 495
363 341
322 473
595 189
673 351
682 449
302 507
189 475
325 503
207 432
636 617
622 713
510 275
762 456
318 337
563 405
236 541
564 595
696 169
404 360
510 623
447 640
531 311
534 385
489 328
730 369
749 501
686 230
613 717
672 599
519 602
252 427
401 491
455 562
827 427
615 647
256 286
137 481
437 386
130 509
741 451
517 616
