155 421
480 464
284 562
224 473
374 339
248 138
438 384
202 415
375 382
627 464
575 493
439 511
498 407
364 377
344 417
175 332
457 466
116 512
119 483
415 410
227 383
334 212
230 227
600 495
616 479
229 236
365 259
240 215
443 463
239 679
221 578
439 357
419 349
245 377
665 469
664 521
225 535
243 673
578 493
369 255
304 278
307 556
221 340
359 380
633 420
246 374
304 616
248 208
247 278
689 527
334 188
385 296
203 326
182 421
223 335
226 228
591 476
238 451
213 519
405 305
209 269
178 506
196 275
269 574
302 534
401 497
201 249
181 360
389 494
331 303
125 363
302 637
531 398
692 507
207 438
259 570
304 197
195 516
386 342
360 522
383 273
686 510
263 472
305 572
299 265
119 499
284 531
248 208
302 436
268 86
211 544
495 470
293 393
229 578
409 333
240 171
87 420
384 310
220 324
325 280
326 508
246 336
413 468
386 327
213 277
298 538
364 479
257 312
219 512
203 330
263 459
631 414
226 678
603 463
410 409
278 560
281 236
433 510
113 480
177 467
260 280
277 564
690 507
253 392
190 495
239 251
212 248
287 457
293 482
247 195
378 435
266 161
246 129
389 474
312 168
226 590
305 682
354 461
190 252
297 524
311 521
238 541
135 470
149 452
275 273
267 267
248 385
420 326
301 383
236 375
674 510
312 580
274 683
442 429
321 190
516 432
485 489
230 662
371 273
433 380
337 493
234 168
189 455
264 138
236 280
297 215
429 489
206 577
237 406
395 514
592 480
256 511
638 504
347 353
237 329
155 460
252 496
265 452
361 519
315 496
425 487
321 189
259 282
483 430
255 431
400 276
225 590
263 612
295 213
426 510
392 439
703 549
293 477
193 286
175 333
695 550
286 137
232 425
657 536
356 540
426 336
325 111
