-1.564000 53.802913
-1.560714 53.805577
-1.561481 53.805777
-1.563303 53.806268
-1.563695 53.806376
-1.564000 53.806690
-1.554369 53.809073
-1.554500 53.808986
-1.554576 53.808842
-1.554698 53.808640
-1.555314 53.808698
-1.557451 53.809603
-1.557476 53.809546
-1.557543 53.809410
-1.557597 53.809266
-1.557637 53.809151
-1.557655 53.809068
-1.557649 53.808971
-1.557602 53.808898
-1.557558 53.808822
-1.557507 53.808733
-1.557429 53.808482
-1.557393 53.808364
-1.557345 53.808287
-1.557287 53.808200
-1.557216 53.808112
-1.557145 53.808076
-1.557143 53.808034
-1.556460 53.809439
-1.556488 53.809394
-1.556538 53.809279
-1.556542 53.809228
-1.556518 53.809176
-1.556503 53.809094
-1.556503 53.809002
-1.556527 53.808907
-1.556564 53.808845
-1.556614 53.808809
-1.556673 53.808773
-1.556752 53.808749
-1.556836 53.808703
-1.556915 53.808603
-1.556955 53.808513
-1.557039 53.808426
-1.557085 53.808365
-1.557111 53.808340
-1.557107 53.808289
-1.557093 53.808231
-1.557107 53.808163
-1.558149 53.809702
-1.557995 53.809676
-1.556614 53.809465
-1.555582 53.809295
-1.554974 53.809203
-1.554663 53.809150
-1.554501 53.809109
-1.554290 53.809044
-1.554091 53.808897
-1.553937 53.808757
-1.553665 53.808889
-1.553684 53.808941
-1.553676 53.809214
-1.554550 53.809600
-1.554399 53.809494
-1.553964 53.809354
-1.553787 53.809470
-1.557188 53.807910
-1.557167 53.807900
-1.557057 53.807868
-1.557091 53.807788
-1.557117 53.807710
-1.557045 53.807623
-1.556811 53.807481
-1.556754 53.807362
-1.556820 53.807222
-1.552255 53.808247
-1.552013 53.808138
-1.551734 53.807983
-1.551455 53.807830
-1.551182 53.807682
-1.550903 53.807518
-1.550656 53.807375
-1.550397 53.807234
-1.550158 53.807105
-1.549922 53.806971
-1.549697 53.806838
-1.549476 53.806701
-1.549032 53.806468
-1.551897 53.808200
-1.551804 53.808265
-1.551194 53.808318
-1.550749 53.807963
-1.550469 53.807801
-1.550237 53.807636
-1.550134 53.807702
-1.549715 53.807369
-1.549938 53.807491
-1.549293 53.807078
-1.549495 53.807219
-1.551043 53.808088
-1.564000 53.808049
-1.563758 53.808300
-1.563509 53.808564
-1.564000 53.808713
-1.554026 53.808717
-1.554048 53.808346
-1.554048 53.808102
-1.560407 53.806112
-1.560043 53.805971
-1.559744 53.805856
-1.559553 53.805815
-1.559231 53.805728
-1.559077 53.805672
-1.558765 53.805568
-1.558413 53.805449
-1.557895 53.805266
-1.557233 53.805028
-1.561060 53.804877
-1.561252 53.804974
-1.558813 53.801600
-1.562725 53.807013
-1.563014 53.806631
-1.563574 53.805909
-1.562432 53.805592
-1.561712 53.805406
-1.562593 53.805334
-1.562645 53.805296
-1.562711 53.805276
-1.562772 53.805273
-1.562852 53.805292
-1.563283 53.805404
-1.563389 53.805460
-1.563477 53.805532
-1.563552 53.805600
-1.563611 53.805648
-1.563682 53.805728
-1.563686 53.805778
-1.555217 53.807386
-1.554977 53.807365
-1.554250 53.807300
-1.553234 53.807226
-1.559120 53.807640
-1.558598 53.807516
-1.558124 53.807398
-1.557622 53.807281
-1.557118 53.807180
-1.558953 53.807901
-1.559731 53.806757
-1.559871 53.806554
-1.559509 53.808018
-1.559253 53.807945
-1.558678 53.807871
-1.558377 53.807831
-1.558097 53.807788
-1.557734 53.807734
-1.557282 53.807657
-1.556901 53.807599
-1.556629 53.807564
-1.556278 53.807513
-1.555888 53.807460
-1.555602 53.807420
-1.555378 53.807402
-1.557745 53.806297
-1.557904 53.806068
-1.557987 53.805951
-1.558041 53.805871
-1.558203 53.805668
-1.556359 53.804535
-1.555903 53.804179
-1.555966 53.803811
-1.559236 53.806649
-1.558787 53.806541
-1.558746 53.806531
-1.558674 53.806515
-1.558231 53.806414
-1.556418 53.801600
-1.556401 53.801621
-1.556375 53.801671
-1.557345 53.801600
-1.557190 53.801962
-1.556817 53.802092
-1.555957 53.801633
-1.556410 53.801760
-1.556499 53.801845
-1.556595 53.801929
-1.557664 53.802758
-1.557809 53.802865
-1.549195 53.806891
-1.559286 53.811000
-1.564000 53.810290
-1.563505 53.810378
-1.562368 53.810560
-1.550025 53.810114
-1.549755 53.810058
-1.549520 53.809972
-1.549334 53.809879
-1.548706 53.809551
-1.548504 53.809462
-1.548292 53.809385
-1.547886 53.809322
