224.000000 96.000000 
214.000000 81.000000 
196.000000 81.000000 
157.000000 98.000000 
152.000000 114.000000 
124.000000 135.000000 
105.000000 135.000000 
81.000000 168.000000 
155.000000 169.000000 
144.000000 218.000000 
152.000000 254.000000 
198.000000 274.000000 
193.000000 316.000000 
146.000000 335.000000 
147.000000 367.000000 
97.000000 392.000000 
117.000000 402.000000 
125.000000 444.000000 
147.000000 499.000000 
123.000000 526.000000 
146.000000 523.000000 
179.000000 543.000000 
192.000000 515.000000 
230.000000 475.000000 
284.000000 480.000000 
294.000000 531.000000 
269.000000 554.000000 
277.000000 618.000000 
266.000000 625.000000 
277.000000 656.000000 
279.000000 657.000000 
296.000000 666.000000 
310.000000 689.000000 
354.000000 688.000000 
381.000000 666.000000 
397.000000 664.000000 
442.000000 695.000000 
499.000000 709.000000 
510.000000 686.000000 
533.000000 665.000000 
537.000000 652.000000 
548.000000 595.000000 
588.000000 571.000000 
581.000000 556.000000 
533.000000 520.000000 
503.000000 460.000000 
480.000000 434.000000 
490.000000 393.000000 
496.000000 366.000000 
519.000000 337.000000 
510.000000 304.000000 
513.000000 292.000000 
511.000000 267.000000 
506.000000 264.000000 
456.000000 226.000000 
444.000000 217.000000 
415.000000 180.000000 
388.000000 171.000000 
364.000000 147.000000 
358.000000 144.000000 
330.000000 130.000000 
317.000000 118.000000 
311.000000 118.000000 
270.000000 100.000000 
224.000000 96.000000 
