278.000000 680.000000 
355.000000 674.000000 
475.000000 682.000000 
528.000000 638.000000 
600.000000 622.000000 
690.000000 665.000000 
827.000000 698.000000 
813.000000 658.000000 
823.000000 664.000000 
849.000000 616.000000 
826.000000 590.000000 
834.000000 563.000000 
868.000000 550.000000 
861.000000 523.000000 
834.000000 482.000000 
863.000000 490.000000 
854.000000 451.000000 
785.000000 458.000000 
845.000000 382.000000 
862.000000 361.000000 
822.000000 361.000000 
752.000000 338.000000 
683.000000 264.000000 
613.000000 200.000000 
631.000000 160.000000 
557.000000 164.000000 
479.000000 141.000000 
458.000000 95.000000 
463.000000 91.000000 
460.000000 90.000000 
369.000000 95.000000 
294.000000 70.000000 
222.000000 144.000000 
175.000000 207.000000 
209.000000 239.000000 
185.000000 259.000000 
153.000000 296.000000 
182.000000 351.000000 
165.000000 384.000000 
175.000000 403.000000 
160.000000 432.000000 
160.000000 434.000000 
183.000000 486.000000 
156.000000 493.000000 
139.000000 526.000000 
128.000000 560.000000 
152.000000 575.000000 
167.000000 581.000000 
154.000000 620.000000 
173.000000 631.000000 
173.000000 631.000000 
