46.000000 314.000000 
45.000000 304.000000 
75.000000 289.000000 
120.000000 238.000000 
168.000000 197.000000 
156.000000 177.000000 
184.000000 169.000000 
237.000000 157.000000 
253.000000 150.000000 
274.000000 120.000000 
265.000000 106.000000 
355.000000 91.000000 
432.000000 67.000000 
478.000000 56.000000 
488.000000 59.000000 
495.000000 72.000000 
572.000000 109.000000 
629.000000 115.000000 
615.000000 142.000000 
640.000000 167.000000 
681.000000 175.000000 
720.000000 186.000000 
742.000000 200.000000 
830.000000 242.000000 
792.000000 262.000000 
788.000000 256.000000 
750.000000 240.000000 
719.000000 262.000000 
703.000000 285.000000 
736.000000 321.000000 
751.000000 320.000000 
762.000000 339.000000 
747.000000 346.000000 
735.000000 350.000000 
707.000000 357.000000 
618.000000 322.000000 
554.000000 344.000000 
520.000000 361.000000 
460.000000 357.000000 
402.000000 379.000000 
370.000000 420.000000 
322.000000 425.000000 
317.000000 408.000000 
332.000000 389.000000 
310.000000 375.000000 
243.000000 352.000000 
199.000000 375.000000 
182.000000 372.000000 
154.000000 365.000000 
53.000000 337.000000 
46.000000 314.000000 
