130.000000 324.000000 
72.000000 282.000000 
73.000000 273.000000 
106.000000 237.000000 
123.000000 228.000000 
158.000000 212.000000 
184.000000 229.000000 
210.000000 222.000000 
262.000000 190.000000 
216.000000 171.000000 
186.000000 171.000000 
165.000000 181.000000 
135.000000 156.000000 
122.000000 126.000000 
153.000000 104.000000 
127.000000 98.000000 
151.000000 72.000000 
156.000000 79.000000 
241.000000 61.000000 
261.000000 98.000000 
307.000000 110.000000 
323.000000 115.000000 
348.000000 123.000000 
358.000000 135.000000 
351.000000 159.000000 
330.000000 177.000000 
314.000000 186.000000 
292.000000 215.000000 
321.000000 256.000000 
358.000000 280.000000 
422.000000 310.000000 
408.000000 323.000000 
420.000000 342.000000 
438.000000 362.000000 
469.000000 379.000000 
465.000000 397.000000 
473.000000 401.000000 
467.000000 406.000000 
485.000000 438.000000 
495.000000 441.000000 
531.000000 477.000000 
551.000000 492.000000 
534.000000 497.000000 
518.000000 513.000000 
521.000000 540.000000 
511.000000 538.000000 
491.000000 515.000000 
476.000000 483.000000 
443.000000 447.000000 
397.000000 447.000000 
371.000000 447.000000 
363.000000 441.000000 
387.000000 409.000000 
339.000000 394.000000 
300.000000 394.000000 
275.000000 402.000000 
248.000000 422.000000 
243.000000 414.000000 
243.000000 386.000000 
216.000000 365.000000 
208.000000 348.000000 
142.000000 326.000000 
130.000000 324.000000 
